trip_id,stop_sequence,stop_id,arrival_time,departure_time
YB1119-20240401-20240428-1111111,1,ZNA,08:50:00,08:50:00
YB1131-20240401-20240428-1111111,0,CXH,12:15:00,12:15:00
YB1131-20240401-20240428-1111111,1,ZNA,12:35:00,12:35:00
YB1143-20240401-20240428-1111111,0,CXH,16:20:00,16:20:00
YB1143-20240401-20240428-1111111,1,ZNA,16:40:00,16:40:00
YB1151-20240401-20240428-1111101,0,CXH,17:50:00,17:50:00
YB1151-20240401-20240428-1111101,1,ZNA,18:10:00,18:10:00
YB1115-20240401-20240428-1111111,0,CXH,07:45:00,07:45:00
YB1115-20240401-20240428-1111111,1,ZNA,08:05:00,08:05:00
YB1123-20240401-20240428-1111111,0,CXH,09:15:00,09:15:00
YB1123-20240401-20240428-1111111,1,ZNA,09:35:00,09:35:00
YB1135-20240401-20240428-1111111,0,CXH,13:45:00,13:45:00
YB1135-20240401-20240428-1111111,1,ZNA,14:05:00,14:05:00
YB1615-20240429-20240930-1111111,0,CXH,11:00:00,11:00:00
YB1615-20240429-20240930-1111111,1,LKE,11:55:00,11:55:00
YB1616-20240429-20240930-1111111,0,LKE,12:35:00,12:35:00
YB1616-20240429-20240930-1111111,1,CXH,13:30:00,13:30:00
YB1501-20240401-20240428-1111111,0,CXH,07:55:00,07:55:00
YB1501-20240401-20240428-1111111,1,WPL,08:35:00,08:35:00
YB1507-20240401-20240428-1111111,0,CXH,16:40:00,16:40:00
YB1507-20240401-20240428-1111111,1,WPL,17:20:00,17:20:00
YB1502-20240401-20240428-1111111,0,WPL,09:00:00,09:00:00
YB1502-20240401-20240428-1111111,1,CXH,09:40:00,09:40:00
YB1508-20240401-20240428-1111111,0,WPL,17:45:00,17:45:00
YB1508-20240401-20240428-1111111,1,CXH,18:25:00,18:25:00
YB1501-20240429-20240930-1111111,0,CXH,07:50:00,07:50:00
YB1501-20240429-20240930-1111111,1,WPL,08:30:00,08:30:00
YB1507-20240429-20240930-1111111,0,CXH,16:00:00,16:00:00
YB1507-20240429-20240930-1111111,1,WPL,16:40:00,16:40:00
YB1510-20240628-20240902-1111111,0,CXH,07:50:00,07:50:00
YB1510-20240628-20240902-1111111,1,WPL,08:30:00,08:30:00
YB1570-20240628-20240902-1111111,0,CXH,16:00:00,16:00:00
YB1570-20240628-20240902-1111111,1,WPL,16:40:00,16:40:00
YB1502-20240429-20240930-1111111,0,WPL,08:55:00,08:55:00
YB1502-20240429-20240930-1111111,1,CXH,09:35:00,09:35:00
YB1508-20240429-20240930-1111111,0,WPL,17:05:00,17:05:00
YB1508-20240429-20240930-1111111,1,CXH,17:45:00,17:45:00
YB415-20240401-20240428-0000011,0,CXH,16:00:00,16:00:00
YB415-20240401-20240428-0000011,1,YGG,16:35:00,16:35:00
YB415-20240401-20240428-1111100,0,CXH,14:40:00,14:40:00
YB415-20240401-20240428-1111100,1,YGG,15:15:00,15:15:00
YB411-20240401-20240428-0000011,0,CXH,08:00:00,08:00:00
YB411-20240401-20240428-0000011,1,YGG,08:35:00,08:35:00
YB411-20240401-20240428-1111100,0,CXH,08:45:00,08:45:00
YB411-20240401-20240428-1111100,1,YGG,09:20:00,09:20:00
YB417-20240401-20240428-0101100,0,CXH,17:50:00,17:50:00
YB417-20240401-20240428-0101100,1,YGG,18:25:00,18:25:00
YB413-20240401-20240428-0000011,0,CXH,12:00:00,12:00:00
YB413-20240401-20240428-0000011,1,YGG,12:35:00,12:35:00
YB412-20240401-20240428-0000011,0,YGG,09:50:00,09:50:00
YB412-20240401-20240428-0000011,1,CXH,10:25:00,10:25:00
YB412-20240401-20240428-1111100,0,YGG,10:35:00,10:35:00
YB412-20240401-20240428-1111100,1,CXH,11:10:00,11:10:00
YB416-20240401-20240428-1111100,0,YGG,16:30:00,16:30:00
YB416-20240401-20240428-1111100,1,CXH,17:05:00,17:05:00
YB416-20240401-20240428-0000011,0,YGG,17:50:00,17:50:00
YB416-20240401-20240428-0000011,1,CXH,18:25:00,18:25:00
YB410-20240401-20240428-0101100,0,YGG,08:00:00,08:00:00
YB410-20240401-20240428-0101100,1,CXH,08:35:00,08:35:00
YB414-20240401-20240428-0000011,0,YGG,13:50:00,13:50:00
YB414-20240401-20240428-0000011,1,CXH,14:25:00,14:25:00
YB403-20240612-20240627-0000011,0,CXH,08:00:00,08:00:00
YB403-20240612-20240627-0000011,1,YGG,08:35:00,08:35:00
YB403-20240916-20240930-0000100,0,CXH,08:00:00,08:00:00
YB403-20240916-20240930-0000100,1,YGG,08:35:00,08:35:00
YB403-20240903-20240915-0010000,0,CXH,08:00:00,08:00:00
YB403-20240903-20240915-0010000,1,YGG,08:35:00,08:35:00
YB403-20240601-20240611-1111101,0,CXH,08:00:00,08:00:00
YB403-20240601-20240611-1111101,1,YGG,08:35:00,08:35:00
YB403-20240429-20240902-1111111,0,CXH,08:00:00,08:00:00
YB403-20240429-20240902-1111111,1,YGG,08:35:00,08:35:00
YB403-20240429-20240531-0000010,0,CXH,11:00:00,11:00:00
YB403-20240429-20240531-0000010,1,YGG,11:35:00,11:35:00
YB403-20240429-20240531-0001110,0,CXH,12:00:00,12:00:00
YB403-20240429-20240531-0001110,1,YGG,12:35:00,12:35:00
YB403-20240601-20240611-0111000,0,CXH,17:15:00,17:15:00
YB403-20240601-20240611-0111000,1,YGG,17:50:00,17:50:00
YB403-20240429-20240531-1111100,0,CXH,17:15:00,17:15:00
YB403-20240429-20240531-1111100,1,YGG,17:50:00,17:50:00
YB415-20240601-20240611-0000010,0,CXH,08:00:00,08:00:00
YB415-20240601-20240611-0000010,1,YGG,08:35:00,08:35:00
YB415-20240612-20240627-1000000,0,CXH,08:00:00,08:00:00
YB415-20240612-20240627-1000000,1,YGG,08:35:00,08:35:00
YB415-20240429-20240531-0000001,0,CXH,11:00:00,11:00:00
YB415-20240429-20240531-0000001,1,YGG,11:35:00,11:35:00
YB415-20240612-20240627-0000010,0,CXH,11:00:00,11:00:00
YB415-20240612-20240627-0000010,1,YGG,11:35:00,11:35:00
YB415-20240601-20240902-0000011,0,CXH,11:00:00,11:00:00
YB415-20240601-20240902-0000011,1,YGG,11:35:00,11:35:00
YB415-20240601-20240611-0000111,0,CXH,12:00:00,12:00:00
YB415-20240601-20240611-0000111,1,YGG,12:35:00,12:35:00
YB415-20240601-20240611-0000100,0,CXH,17:15:00,17:15:00
YB415-20240601-20240611-0000100,1,YGG,17:50:00,17:50:00
YB419-20240612-20240627-0111100,0,CXH,08:00:00,08:00:00
YB419-20240612-20240627-0111100,1,YGG,08:35:00,08:35:00
YB419-20240612-20240627-0000001,0,CXH,11:00:00,11:00:00
YB419-20240612-20240627-0000001,1,YGG,11:35:00,11:35:00
YB419-20240429-20240531-0000001,0,CXH,12:00:00,12:00:00
YB419-20240429-20240531-0000001,1,YGG,12:35:00,12:35:00
YB419-20240916-20240930-0001000,0,CXH,12:00:00,12:00:00
YB419-20240916-20240930-0001000,1,YGG,12:35:00,12:35:00
YB419-20240903-20240915-0110000,0,CXH,12:00:00,12:00:00
YB419-20240903-20240915-0110000,1,YGG,12:35:00,12:35:00
YB419-20240601-20240611-1000000,0,CXH,12:00:00,12:00:00
YB419-20240601-20240611-1000000,1,YGG,12:35:00,12:35:00
YB419-20240612-20240902-1111111,0,CXH,12:00:00,12:00:00
YB419-20240612-20240902-1111111,1,YGG,12:35:00,12:35:00
YB419-20240612-20240627-1111100,0,CXH,17:15:00,17:15:00
YB419-20240612-20240627-1111100,1,YGG,17:50:00,17:50:00
YB435-20240903-20240915-1101111,0,CXH,08:00:00,08:00:00
YB435-20240903-20240915-1101111,1,YGG,08:35:00,08:35:00
YB435-20240903-20240915-0000010,0,CXH,11:00:00,11:00:00
YB435-20240903-20240915-0000010,1,YGG,11:35:00,11:35:00
YB435-20240903-20240915-1001111,0,CXH,12:00:00,12:00:00
YB435-20240903-20240915-1001111,1,YGG,12:35:00,12:35:00
YB435-20240429-20240930-1111111,0,CXH,16:00:00,16:00:00
YB435-20240429-20240930-1111111,1,YGG,16:35:00,16:35:00
YB435-20240903-20240915-1001100,0,CXH,17:15:00,17:15:00
YB435-20240903-20240915-1001100,1,YGG,17:50:00,17:50:00
YB441-20240916-20240930-1111011,0,CXH,08:00:00,08:00:00
YB441-20240916-20240930-1111011,1,YGG,08:35:00,08:35:00
YB441-20240903-20240915-0000001,0,CXH,11:00:00,11:00:00
YB441-20240903-20240915-0000001,1,YGG,11:35:00,11:35:00
YB441-20240916-20240930-0000011,0,CXH,11:00:00,11:00:00
YB441-20240916-20240930-0000011,1,YGG,11:35:00,11:35:00
YB441-20240916-20240930-1110111,0,CXH,12:00:00,12:00:00
YB441-20240916-20240930-1110111,1,YGG,12:35:00,12:35:00
YB441-20240903-20240915-0110000,0,CXH,17:15:00,17:15:00
YB441-20240903-20240915-0110000,1,YGG,17:50:00,17:50:00
YB441-20240601-20240611-1000000,0,CXH,17:15:00,17:15:00
YB441-20240601-20240611-1000000,1,YGG,17:50:00,17:50:00
YB441-20240628-20240930-1111100,0,CXH,17:15:00,17:15:00
YB441-20240628-20240930-1111100,1,YGG,17:50:00,17:50:00
YB405-20240628-20240902-1011111,0,CXH,08:45:00,08:45:00
YB405-20240628-20240902-1011111,1,YGG,09:20:00,09:20:00
YB404-20240429-20240930-1111100,0,YGG,08:45:00,08:45:00
YB404-20240429-20240930-1111100,1,CXH,09:20:00,09:20:00
YB408-20240628-20240902-0000000,0,YGG,09:30:00,09:30:00
YB408-20240628-20240902-0000000,1,CXH,10:05:00,10:05:00
YB408-20240429-20240930-0000011,0,YGG,09:30:00,09:30:00
YB408-20240429-20240930-0000011,1,CXH,10:05:00,10:05:00
YB422-20240429-20240531-0001111,0,YGG,12:45:00,12:45:00
YB422-20240429-20240531-0001111,1,CXH,13:20:00,13:20:00
YB422-20240601-20240930-1111111,0,YGG,12:45:00,12:45:00
YB422-20240601-20240930-1111111,1,CXH,13:20:00,13:20:00
YB428-20240429-20240930-1111111,0,YGG,14:30:00,14:30:00
YB428-20240429-20240930-1111111,1,CXH,15:05:00,15:05:00
YB442-20240429-20240930-1111100,0,YGG,18:00:00,18:00:00
YB442-20240429-20240930-1111100,1,CXH,18:35:00,18:35:00
YB444-20240916-20240930-0000011,0,YGG,18:15:00,18:15:00
YB444-20240916-20240930-0000011,1,CXH,18:50:00,18:50:00
YB446-20240429-20240915-0000011,0,YGG,18:30:00,18:30:00
YB446-20240429-20240915-0000011,1,CXH,19:05:00,19:05:00
YB402-20240628-20240902-1011111,0,YGG,08:00:00,08:00:00
YB402-20240628-20240902-1011111,1,CXH,08:35:00,08:35:00
YB435-20240628-20240902-0000011,0,CXH,17:15:00,17:15:00
YB435-20240628-20240902-0000011,1,YAQ,17:50:00,17:50:00
YB455-20240429-20240930-1111100,0,CXH,12:00:00,12:00:00
YB455-20240429-20240930-1111100,1,YAQ,12:35:00,12:35:00
YB459-20240916-20240930-0000011,0,CXH,17:00:00,17:00:00
YB459-20240916-20240930-0000011,1,YAQ,17:35:00,17:35:00
YB461-20240429-20240915-0000011,0,CXH,17:15:00,17:15:00
YB461-20240429-20240915-0000011,1,YAQ,17:50:00,17:50:00
YB463-20240429-20240930-1111100,0,CXH,18:00:00,18:00:00
YB463-20240429-20240930-1111100,1,YAQ,18:35:00,18:35:00
YB433-20240628-20240902-1111100,0,CXH,12:00:00,12:00:00
YB433-20240628-20240902-1111100,1,YAQ,12:35:00,12:35:00
YB437-20240628-20240902-1111100,0,CXH,18:00:00,18:00:00
YB437-20240628-20240902-1111100,1,YAQ,18:35:00,18:35:00
YB452-20240429-20240930-1111100,0,YAQ,08:00:00,08:00:00
YB452-20240429-20240930-1111100,1,CXH,08:35:00,08:35:00
YB454-20240429-20240930-0000011,0,YAQ,09:15:00,09:15:00
YB454-20240429-20240930-0000011,1,CXH,09:50:00,09:50:00
YB456-20240429-20240930-1111100,0,YAQ,12:45:00,12:45:00
YB456-20240429-20240930-1111100,1,CXH,13:20:00,13:20:00
YB430-20240628-20240902-1111100,0,YAQ,08:00:00,08:00:00
YB430-20240628-20240902-1111100,1,CXH,08:35:00,08:35:00
YB434-20240628-20240902-1111100,0,YAQ,12:45:00,12:45:00
YB434-20240628-20240902-1111100,1,CXH,13:20:00,13:20:00
YB432-20240628-20240902-0000011,0,YAQ,09:15:00,09:15:00
YB432-20240628-20240902-0000011,1,CXH,09:50:00,09:50:00
YB437-20240401-20240428-1111100,0,CXH,17:50:00,17:50:00
YB437-20240401-20240428-1111100,1,YAQ,18:25:00,18:25:00
YB430-20240401-20240428-1111100,0,YAQ,08:00:00,08:00:00
YB430-20240401-20240428-1111100,1,CXH,08:35:00,08:35:00
YB901-20240401-20240428-1111111,0,CXH,08:00:00,08:00:00
YB901-20240401-20240428-1111111,1,YHS,08:35:00,08:35:00
YB923-20240401-20240428-1111111,0,CXH,17:05:00,17:05:00
YB923-20240401-20240428-1111111,1,YHS,17:40:00,17:40:00
YB924-20240401-20240428-1111101,0,YHS,17:50:00,17:50:00
YB924-20240401-20240428-1111101,1,CXH,18:25:00,18:25:00
YB902-20240401-20240428-1111111,0,YHS,08:45:00,08:45:00
YB902-20240401-20240428-1111111,1,CXH,09:20:00,09:20:00
YB905-20240429-20240930-1111111,0,CXH,08:00:00,08:00:00
YB905-20240429-20240930-1111111,1,YHS,08:35:00,08:35:00
YB911-20240429-20240930-1111111,0,CXH,08:45:00,08:45:00
YB911-20240429-20240930-1111111,1,YHS,09:20:00,09:20:00
YB929-20240601-20240902-0001111,0,CXH,11:00:00,11:00:00
YB929-20240601-20240902-0001111,1,YHS,11:35:00,11:35:00
YB969-20240429-20240627-1111111,0,CXH,16:00:00,16:00:00
YB969-20240429-20240627-1111111,1,YHS,16:35:00,16:35:00
YB904-20240429-20240930-1111111,0,YHS,08:00:00,08:00:00
YB904-20240429-20240930-1111111,1,CXH,08:35:00,08:35:00
YB916-20240429-20240930-1111111,0,YHS,09:30:00,09:30:00
YB916-20240429-20240930-1111111,1,CXH,10:05:00,10:05:00
YB922-20240429-20240930-1111111,0,YHS,10:20:00,10:20:00
YB922-20240429-20240930-1111111,1,CXH,10:55:00,10:55:00
YB934-20240601-20240902-0001111,0,YHS,11:45:00,11:45:00
YB934-20240601-20240902-0001111,1,CXH,12:20:00,12:20:00
YB980-20240429-20240930-1111111,0,YHS,17:30:00,17:30:00
YB980-20240429-20240930-1111111,1,CXH,18:05:00,18:05:00
YB984-20240429-20240930-1111111,0,YHS,18:00:00,18:00:00
YB984-20240429-20240930-1111111,1,CXH,18:35:00,18:35:00
YB1701-20240903-20240915-1101111,0,CXH,11:00:00,11:00:00
YB1701-20240903-20240915-1101111,1,YTP,11:50:00,11:50:00
YB1701-20240429-20240930-1111111,0,CXH,11:00:00,11:00:00
YB1701-20240429-20240930-1111111,1,YTP,11:50:00,11:50:00
YB1703-20240903-20240915-0010000,0,CXH,11:00:00,11:00:00
YB1703-20240903-20240915-0010000,1,YTP,11:50:00,11:50:00
YB1703-20240601-20240902-0000111,0,CXH,12:00:00,12:00:00
YB1703-20240601-20240902-0000111,1,YTP,12:50:00,12:50:00
YB1705-20240429-20240930-1111111,0,CXH,13:00:00,13:00:00
YB1705-20240429-20240930-1111111,1,YTP,13:50:00,13:50:00
YB1711-20240429-20240531-0000111,0,CXH,16:00:00,16:00:00
YB1711-20240429-20240531-0000111,1,YTP,16:50:00,16:50:00
YB1711-20240601-20240930-1111111,0,CXH,16:00:00,16:00:00
YB1711-20240601-20240930-1111111,1,YTP,16:50:00,16:50:00
YB1702-20240429-20240930-1111111,0,YTP,12:20:00,12:20:00
YB1702-20240429-20240930-1111111,1,CXH,13:10:00,13:10:00
YB1704-20240601-20240902-0000111,0,YTP,13:20:00,13:20:00
YB1704-20240601-20240902-0000111,1,CXH,14:10:00,14:10:00
YB1706-20240429-20240930-1111111,0,YTP,14:30:00,14:30:00
YB1706-20240429-20240930-1111111,1,CXH,15:20:00,15:20:00
YB1712-20240429-20240531-0000111,0,YTP,17:15:00,17:15:00
YB1712-20240429-20240531-0000111,1,CXH,18:05:00,18:05:00
YB1712-20240601-20240930-1111111,0,YTP,17:15:00,17:15:00
YB1712-20240601-20240930-1111111,1,CXH,18:05:00,18:05:00
YB1705-20240401-20240428-1111111,0,CXH,12:00:00,12:00:00
YB1705-20240401-20240428-1111111,1,YTP,12:50:00,12:50:00
YB1706-20240401-20240428-1111111,0,YTP,13:30:00,13:30:00
YB1706-20240401-20240428-1111111,1,CXH,14:20:00,14:20:00
YB1201-20240429-20240930-1110000,0,CXH,09:30:00,09:30:00
YB1201-20240429-20240930-1110000,1,YWS,10:15:00,10:15:00
YB1205-20240429-20240930-1111111,0,CXH,09:45:00,09:45:00
YB1205-20240429-20240930-1111111,1,YWS,10:30:00,10:30:00
YB1210-20240628-20240902-1110000,0,CXH,09:30:00,09:30:00
YB1210-20240628-20240902-1110000,1,YWS,10:15:00,10:15:00
YB1250-20240628-20240902-1111111,0,CXH,09:45:00,09:45:00
YB1250-20240628-20240902-1111111,1,YWS,10:30:00,10:30:00
YB1206-20240429-20240930-1110000,0,YWS,16:30:00,16:30:00
YB1206-20240429-20240930-1110000,1,CXH,17:15:00,17:15:00
YB1210-20240916-20240930-1111111,0,YWS,18:00:00,18:00:00
YB1210-20240916-20240930-1111111,1,CXH,18:45:00,18:45:00
YB1212-20240429-20240915-1111111,0,YWS,19:00:00,19:00:00
YB1212-20240429-20240915-1111111,1,CXH,19:45:00,19:45:00
YB141-20240401-20240428-1111111,0,CXH,07:50:00,07:50:00
YB141-20240401-20240428-1111111,1,YQQ,08:35:00,08:35:00
YB147-20240401-20240428-1111111,0,CXH,16:35:00,16:35:00
YB147-20240401-20240428-1111111,1,YQQ,17:20:00,17:20:00
YB142-20240401-20240428-1111111,0,YQQ,09:00:00,09:00:00
YB142-20240401-20240428-1111111,1,CXH,09:45:00,09:45:00
YB148-20240401-20240428-1111111,0,YQQ,17:45:00,17:45:00
YB148-20240401-20240428-1111111,1,CXH,18:30:00,18:30:00
YB141-20240429-20240930-1111111,0,CXH,07:45:00,07:45:00
YB141-20240429-20240930-1111111,1,YQQ,08:30:00,08:30:00
YB143-20240628-20240902-0000111,0,CXH,11:00:00,11:00:00
YB143-20240628-20240902-0000111,1,YQQ,11:45:00,11:45:00
YB147-20240429-20240930-1111111,0,CXH,16:30:00,16:30:00
YB147-20240429-20240930-1111111,1,YQQ,17:15:00,17:15:00
YB142-20240429-20240930-1111111,0,YQQ,09:00:00,09:00:00
YB142-20240429-20240930-1111111,1,CXH,09:45:00,09:45:00
YB144-20240628-20240902-0000100,0,YQQ,12:05:00,12:05:00
YB144-20240628-20240902-0000100,1,CXH,12:50:00,12:50:00
YB144-20240628-20240902-0000011,0,YQQ,12:15:00,12:15:00
YB144-20240628-20240902-0000011,1,CXH,13:00:00,13:00:00
YB148-20240429-20240930-1111111,0,YQQ,17:45:00,17:45:00
YB148-20240429-20240930-1111111,1,CXH,18:30:00,18:30:00
YB2343-20240612-20240930-0011111,0,CXH,12:45:00,12:45:00
YB2343-20240612-20240930-0011111,1,CAP5,13:20:00,13:20:00
YB2344-20240612-20240930-0011111,0,CAP5,13:00:00,13:00:00
YB2344-20240612-20240930-0011111,1,CXH,13:35:00,13:35:00
YB503-20240401-20240428-1111111,0,YVR,08:45:00,08:45:00
YB503-20240401-20240428-1111111,1,YWH,09:15:00,09:15:00
YB507-20240401-20240428-1111111,0,YVR,12:00:00,12:00:00
YB507-20240401-20240428-1111111,1,YWH,12:30:00,12:30:00
YB509-20240401-20240428-1111111,0,YVR,15:45:00,15:45:00
YB509-20240401-20240428-1111111,1,YWH,16:15:00,16:15:00
YB511-20240401-20240428-1111111,0,YVR,17:45:00,17:45:00
YB511-20240401-20240428-1111111,1,YWH,18:15:00,18:15:00
YB504-20240401-20240428-1111111,0,YWH,09:45:00,09:45:00
YB504-20240401-20240428-1111111,1,YVR,10:15:00,10:15:00
YB502-20240401-20240428-1111111,0,YWH,07:45:00,07:45:00
YB502-20240401-20240428-1111111,1,YVR,08:15:00,08:15:00
YB508-20240401-20240428-1111111,0,YWH,13:00:00,13:00:00
YB508-20240401-20240428-1111111,1,YVR,13:30:00,13:30:00
YB510-20240401-20240428-1111111,0,YWH,16:45:00,16:45:00
YB510-20240401-20240428-1111111,1,YVR,17:15:00,17:15:00
YB504-20240628-20240902-1111111,0,YVR,08:00:00,08:00:00
YB504-20240628-20240902-1111111,1,YWH,08:30:00,08:30:00
YB505-20240429-20240930-1111111,0,YVR,08:00:00,08:00:00
YB505-20240429-20240930-1111111,1,YWH,08:30:00,08:30:00
YB512-20240628-20240902-1111111,0,YVR,09:00:00,09:00:00
YB512-20240628-20240902-1111111,1,YWH,09:30:00,09:30:00
YB513-20240429-20240930-1111111,0,YVR,09:00:00,09:00:00
YB513-20240429-20240930-1111111,1,YWH,09:30:00,09:30:00
YB520-20240628-20240902-1111111,0,YVR,10:00:00,10:00:00
YB520-20240628-20240902-1111111,1,YWH,10:30:00,10:30:00
YB539-20240429-20240930-1111111,0,YVR,10:00:00,10:00:00
YB539-20240429-20240930-1111111,1,YWH,10:30:00,10:30:00
YB545-20240916-20240930-0001111,0,YVR,16:55:00,16:55:00
YB545-20240916-20240930-0001111,1,YWH,17:25:00,17:25:00
YB545-20240429-20240930-1111111,0,YVR,17:00:00,17:00:00
YB545-20240429-20240930-1111111,1,YWH,17:30:00,17:30:00
YB569-20240429-20240930-1111111,0,YVR,17:45:00,17:45:00
YB569-20240429-20240930-1111111,1,YWH,18:15:00,18:15:00
YB576-20240628-20240902-1111111,0,YVR,17:00:00,17:00:00
YB576-20240628-20240902-1111111,1,YWH,17:30:00,17:30:00
YB582-20240628-20240902-1111111,0,YVR,17:45:00,17:45:00
YB582-20240628-20240902-1111111,1,YWH,18:15:00,18:15:00
YB584-20240628-20240902-1111111,0,YVR,18:00:00,18:00:00
YB584-20240628-20240902-1111111,1,YWH,18:30:00,18:30:00
YB585-20240916-20240930-1110000,0,YVR,18:00:00,18:00:00
YB585-20240916-20240930-1110000,1,YWH,18:30:00,18:30:00
YB585-20240429-20240915-1111111,0,YVR,18:00:00,18:00:00
YB585-20240429-20240915-1111111,1,YWH,18:30:00,18:30:00
YB504-20240429-20240930-1111111,0,YWH,08:00:00,08:00:00
YB504-20240429-20240930-1111111,1,YVR,08:30:00,08:30:00
YB505-20240628-20240902-1111111,0,YWH,08:00:00,08:00:00
YB505-20240628-20240902-1111111,1,YVR,08:30:00,08:30:00
YB512-20240429-20240930-1111111,0,YWH,09:00:00,09:00:00
YB512-20240429-20240930-1111111,1,YVR,09:30:00,09:30:00
YB513-20240628-20240902-1111111,0,YWH,09:00:00,09:00:00
YB513-20240628-20240902-1111111,1,YVR,09:30:00,09:30:00
YB520-20240429-20240930-1111111,0,YWH,12:15:00,12:15:00
YB520-20240429-20240930-1111111,1,YVR,12:45:00,12:45:00
YB539-20240628-20240902-1111111,0,YWH,12:15:00,12:15:00
YB539-20240628-20240902-1111111,1,YVR,12:45:00,12:45:00
YB545-20240628-20240902-1111111,0,YWH,13:00:00,13:00:00
YB545-20240628-20240902-1111111,1,YVR,13:30:00,13:30:00
YB569-20240628-20240902-1111111,0,YWH,16:00:00,16:00:00
YB569-20240628-20240902-1111111,1,YVR,16:30:00,16:30:00
YB576-20240429-20240930-1111111,0,YWH,13:00:00,13:00:00
YB576-20240429-20240930-1111111,1,YVR,13:30:00,13:30:00
YB582-20240429-20240930-1111111,0,YWH,16:00:00,16:00:00
YB582-20240429-20240930-1111111,1,YVR,16:30:00,16:30:00
YB584-20240429-20240930-1111111,0,YWH,18:00:00,18:00:00
YB584-20240429-20240930-1111111,1,YVR,18:30:00,18:30:00
YB585-20240628-20240902-1111111,0,YWH,18:00:00,18:00:00
YB585-20240628-20240902-1111111,1,YVR,18:30:00,18:30:00
YB603-20240429-20240930-1111111,0,YVR,08:10:00,08:10:00
YB603-20240429-20240930-1111111,1,ZNA,08:30:00,08:30:00
YB611-20240429-20240930-1111111,0,YVR,09:00:00,09:00:00
YB611-20240429-20240930-1111111,1,ZNA,09:20:00,09:20:00
YB621-20240429-20240930-1111111,0,YVR,12:30:00,12:30:00
YB621-20240429-20240930-1111111,1,ZNA,12:50:00,12:50:00
YB647-20240429-20240930-1111111,0,YVR,15:30:00,15:30:00
YB647-20240429-20240930-1111111,1,ZNA,15:50:00,15:50:00
YB671-20240429-20240930-1111111,0,YVR,17:15:00,17:15:00
YB671-20240429-20240930-1111111,1,ZNA,17:35:00,17:35:00
YB685-20240429-20240930-1111111,0,YVR,18:10:00,18:10:00
YB685-20240429-20240930-1111111,1,ZNA,18:30:00,18:30:00
YB613-20240628-20240902-1111111,0,YVR,09:00:00,09:00:00
YB613-20240628-20240902-1111111,1,ZNA,09:20:00,09:20:00
YB641-20240628-20240902-1111111,0,YVR,12:30:00,12:30:00
YB641-20240628-20240902-1111111,1,ZNA,12:50:00,12:50:00
YB665-20240628-20240902-1111111,0,YVR,15:30:00,15:30:00
YB665-20240628-20240902-1111111,1,ZNA,15:50:00,15:50:00
YB687-20240628-20240902-1111111,0,YVR,18:10:00,18:10:00
YB687-20240628-20240902-1111111,1,ZNA,18:30:00,18:30:00
YB605-20240628-20240902-1111111,0,YVR,08:10:00,08:10:00
YB605-20240628-20240902-1111111,1,ZNA,08:30:00,08:30:00
YB679-20240628-20240902-1111111,0,YVR,17:15:00,17:15:00
YB679-20240628-20240902-1111111,1,ZNA,17:35:00,17:35:00
YB604-20240429-20240930-1111111,0,ZNA,07:45:00,07:45:00
YB604-20240429-20240930-1111111,1,YVR,08:05:00,08:05:00
YB612-20240429-20240930-1111111,0,ZNA,08:55:00,08:55:00
YB612-20240429-20240930-1111111,1,YVR,09:15:00,09:15:00
YB640-20240429-20240930-1111111,0,ZNA,10:00:00,10:00:00
YB640-20240429-20240930-1111111,1,YVR,10:20:00,10:20:00
YB664-20240429-20240930-1111111,0,ZNA,13:15:00,13:15:00
YB664-20240429-20240930-1111111,1,YVR,13:35:00,13:35:00
YB678-20240429-20240930-1111111,0,ZNA,16:15:00,16:15:00
YB678-20240429-20240930-1111111,1,YVR,16:35:00,16:35:00
YB686-20240429-20240930-1111111,0,ZNA,18:00:00,18:00:00
YB686-20240429-20240930-1111111,1,YVR,18:20:00,18:20:00
YB602-20240628-20240902-1111111,0,ZNA,07:45:00,07:45:00
YB602-20240628-20240902-1111111,1,YVR,08:05:00,08:05:00
YB620-20240628-20240902-1111111,0,ZNA,10:00:00,10:00:00
YB620-20240628-20240902-1111111,1,YVR,10:20:00,10:20:00
YB646-20240628-20240902-1111111,0,ZNA,13:15:00,13:15:00
YB646-20240628-20240902-1111111,1,YVR,13:35:00,13:35:00
YB670-20240628-20240902-1111111,0,ZNA,16:15:00,16:15:00
YB670-20240628-20240902-1111111,1,YVR,16:35:00,16:35:00
YB610-20240628-20240902-1111111,0,ZNA,08:55:00,08:55:00
YB610-20240628-20240902-1111111,1,YVR,09:15:00,09:15:00
YB684-20240628-20240902-1111111,0,ZNA,18:00:00,18:00:00
YB684-20240628-20240902-1111111,1,YVR,18:20:00,18:20:00
YB603-20240401-20240428-1111111,0,YVR,08:35:00,08:35:00
YB603-20240401-20240428-1111111,1,ZNA,08:55:00,08:55:00
YB611-20240401-20240428-1111111,0,YVR,16:15:00,16:15:00
YB611-20240401-20240428-1111111,1,ZNA,16:35:00,16:35:00
YB613-20240401-20240428-1111111,0,YVR,17:45:00,17:45:00
YB613-20240401-20240428-1111111,1,ZNA,18:05:00,18:05:00
YB607-20240401-20240428-1111111,0,YVR,11:15:00,11:15:00
YB607-20240401-20240428-1111111,1,ZNA,11:35:00,11:35:00
YB609-20240401-20240428-1111111,0,YVR,12:45:00,12:45:00
